Transaction_ID,CustomerId,Transaction_Date,Transaction_Type,Amount
5372145,15575243,2023-08-25,Fee,1415.62
8595809,15575243,2023-03-13,Fee,4019.6
1544964,15575243,2023-08-28,Deposit,581.91
2410740,15575243,2023-05-01,LoanPayment,3158.95
6623463,15575243,2023-07-07,Deposit,3724.3
9224938,15575243,2023-10-31,LoanPayment,1653.15
9871317,15575243,2023-05-09,LoanPayment,743.49
2030899,15773421,2023-12-21,Withdrawal,3113.67
9710922,15773421,2023-12-10,Withdrawal,3380.98
2448702,15773421,2023-01-17,Withdrawal,3811.67
5313104,15773421,2023-12-09,Deposit,3056.05
9169614,15773421,2023-12-08,Fee,4971.9
5049421,15773421,2023-06-22,LoanPayment,4295.42
2241387,15773421,2023-08-27,Fee,4506.94
8909687,15773421,2023-12-11,LoanPayment,4915.01
6270073,15773421,2023-03-27,Deposit,4337.3
2968710,15788776,2023-02-17,Fee,1636.93
2500114,15788776,2023-10-24,Withdrawal,2977.64
4413425,15788776,2023-04-18,Fee,3478.86
6227994,15788776,2023-07-11,Deposit,1933.71
6189487,15788776,2023-05-24,Fee,562.4
4763272,15788776,2023-09-28,Fee,4067.03
7654722,15788776,2023-01-15,LoanPayment,1010.13
3218560,15788776,2023-04-12,LoanPayment,1062.66
8726133,15788776,2023-08-26,Deposit,1844.58
9693557,15788776,2023-04-30,Withdrawal,304.62
5792443,15788776,2023-01-21,Fee,4518.66
3458115,15788776,2023-06-06,LoanPayment,1350.03
9514866,15788776,2023-06-25,Deposit,4171.54
4202180,15788776,2023-10-23,LoanPayment,152.94
9671649,15788776,2023-10-15,Deposit,1668.15
4339089,15788776,2023-09-23,Withdrawal,2098.09
3285582,15788776,2023-10-13,Deposit,1314.46
4912099,15788776,2023-12-09,Deposit,208.24
7122604,15765257,2023-02-15,Withdrawal,2356.51
8508211,15765257,2023-07-25,Fee,1299.4
7917846,15765257,2023-12-24,Fee,2746.62
9978041,15765257,2023-06-25,Deposit,1861.71
9307914,15765257,2023-12-15,Fee,4118.73
7708043,15765257,2023-10-05,LoanPayment,1937.85
7818338,15661412,2023-08-02,LoanPayment,328.02
4714934,15661412,2023-06-30,Fee,3902.38
8148792,15661412,2023-08-24,Deposit,3691.1
5356555,15661412,2023-12-30,Fee,4613.79
3714958,15661412,2023-03-31,Deposit,4804.87
9314313,15661412,2023-08-14,Withdrawal,3153.79
8021769,15661412,2023-12-30,Withdrawal,1518.44
3094786,15661412,2023-04-23,Fee,2582.18
3691408,15661412,2023-07-02,LoanPayment,3679.39
7744321,15661412,2023-02-09,LoanPayment,3650.09
9966160,15661412,2023-09-10,Fee,3484.16
6084833,15661412,2023-11-23,Fee,1585.73
5817517,15661412,2023-07-13,Deposit,4370.71
5443978,15661412,2023-10-30,Deposit,3531.15
7242068,15661412,2023-09-16,Deposit,1393.57
8623093,15636478,2023-11-25,Withdrawal,1285.17
2293098,15636478,2023-04-08,Deposit,4895.83
8207952,15636478,2023-03-03,Fee,931.21
1947284,15636478,2023-12-05,Deposit,4041.86
6085632,15636478,2023-07-21,Fee,2867.21
6472901,15636478,2023-05-15,Deposit,4360.64
8671614,15636478,2023-07-25,Deposit,3214.74
1655544,15636478,2023-12-02,LoanPayment,4964.82
6822974,15603683,2023-10-18,Deposit,3909.46
6530804,15603683,2023-04-02,Deposit,2796.19
3527465,15603683,2023-08-27,Deposit,4540.15
3033856,15603683,2023-07-30,LoanPayment,881.7
5036812,15603683,2023-09-29,Fee,642.82
9045141,15603683,2023-05-03,Fee,4877.21
7448759,15603683,2023-12-04,Fee,3886.08
6998979,15603683,2023-06-02,Deposit,1522.23
2190265,15603683,2023-11-05,Withdrawal,2357.63
3310460,15603683,2023-06-22,Fee,4883.48
9913248,15603683,2023-07-29,Deposit,4466.35
3902029,15603683,2023-10-09,Withdrawal,3439.84
2951178,15603683,2023-03-12,Withdrawal,2529.44
1067761,15603683,2023-01-16,Withdrawal,3184.91
1058136,15603683,2023-08-08,LoanPayment,2403.72
5875920,15603683,2023-03-25,LoanPayment,1434.94
6855173,15603683,2023-06-24,LoanPayment,4758.81
1979352,15651868,2023-10-12,Fee,1185.35
6520908,15651868,2023-01-21,Fee,296.22
5150390,15651868,2023-03-18,Withdrawal,1472.97
4431343,15651868,2023-05-06,Withdrawal,4449.79
8826230,15651868,2023-01-20,Fee,4455.76
1863644,15651868,2023-01-05,LoanPayment,1587.11
7177857,15651868,2023-09-12,Withdrawal,170.11
8397285,15651868,2023-08-11,LoanPayment,2976.62
6079719,15651868,2023-03-22,Withdrawal,3642.12
3267658,15651868,2023-10-09,Withdrawal,896.11
1525285,15651868,2023-12-06,Withdrawal,2327.76
2158360,15651868,2023-08-27,Deposit,1758.35
8997520,15651868,2023-07-08,Withdrawal,1965.6
9067393,15651868,2023-12-02,Deposit,373.64
1199871,15651868,2023-01-11,Deposit,4571.03
2237975,15651868,2023-07-07,Fee,1464.53
8359299,15651868,2023-03-20,Fee,183.06
9043082,15651868,2023-08-13,Fee,4942.8
6634241,15815443,2023-05-25,Fee,4543.12
7097924,15815443,2023-02-11,Deposit,2800.45
6490928,15815443,2023-07-05,Withdrawal,3331.36
9691674,15815443,2023-03-16,LoanPayment,4380.17
6408166,15815443,2023-10-31,Deposit,4876.65
4184579,15815443,2023-09-24,Withdrawal,3294.61
5543431,15682686,2023-06-05,Withdrawal,4933.48
5911328,15682686,2023-09-21,Deposit,4346.07
9623821,15682686,2023-10-05,Fee,2573.13
4324486,15682686,2023-08-23,Deposit,4442.44
6640613,15682686,2023-02-20,Withdrawal,3801.11
5474584,15682686,2023-02-09,Fee,1774.09
3842177,15682686,2023-11-28,Withdrawal,2395.38
7097244,15682686,2023-10-13,Fee,3699.4
9719985,15682686,2023-11-19,Fee,4681.84
8361571,15682686,2023-05-10,LoanPayment,836.83
6525422,15682686,2023-04-08,Withdrawal,2846.2
5409272,15682686,2023-01-15,Deposit,404.83
6428205,15682686,2023-08-13,LoanPayment,376.89
9970863,15682686,2023-07-08,Fee,1988.78
8564638,15682686,2023-04-01,Withdrawal,1848.48
7759073,15697460,2023-01-17,Fee,944.18
2579945,15697460,2023-12-02,LoanPayment,3333.09
5211745,15697460,2023-11-30,LoanPayment,700.59
9581276,15697460,2023-11-29,Withdrawal,505.93
8403988,15697460,2023-10-17,Fee,865.07
2613245,15697460,2023-06-26,Deposit,1061.86
2336352,15697460,2023-04-09,Deposit,2159.38
9157958,15697460,2023-10-20,Fee,4503.85
2375534,15697460,2023-03-13,LoanPayment,3718.24
2092468,15697460,2023-05-29,LoanPayment,4802.6
1284843,15697460,2023-03-27,Deposit,1088.8
6855400,15697460,2023-10-30,Fee,3984.99
7361321,15697460,2023-07-25,LoanPayment,2516.4
8822805,15697460,2023-08-11,Withdrawal,3695.42
6139982,15748432,2023-12-22,Withdrawal,1896.82
6372927,15748432,2023-04-01,LoanPayment,3499.1
7001284,15748432,2023-06-19,Withdrawal,2255.99
1366979,15748432,2023-01-03,Deposit,203.73
4960463,15748432,2023-01-17,Deposit,229.1
5125075,15748432,2023-06-24,LoanPayment,4536.91
1830973,15748432,2023-09-14,Fee,4516.28
9947813,15698271,2023-04-16,Fee,1553.53
8157645,15698271,2023-04-19,Deposit,3377.69
3963001,15698271,2023-10-30,LoanPayment,4994.31
8429104,15698271,2023-10-11,Deposit,4735.32
9961658,15698271,2023-03-13,Fee,2724.48
6530235,15698271,2023-01-18,Fee,3449.53
2260256,15698271,2023-03-13,Fee,1042.42
8913242,15698271,2023-03-27,Fee,4952.15
7086225,15698271,2023-10-15,LoanPayment,1091.09
7461956,15698271,2023-11-21,Deposit,3812.23
2994756,15698271,2023-04-09,LoanPayment,4741.65
3683536,15698271,2023-08-20,Deposit,1476.53
5304090,15698271,2023-02-06,Deposit,4478.31
7269677,15698271,2023-10-15,LoanPayment,1223.98
7238403,15698271,2023-12-09,Withdrawal,252.3
8233278,15808662,2023-08-01,Deposit,1178.6
2074049,15808662,2023-03-07,LoanPayment,3283.22
7938995,15808662,2023-01-16,Fee,329.0
3307350,15808662,2023-06-16,LoanPayment,3106.97
1516409,15808662,2023-06-05,LoanPayment,905.83
2772057,15808662,2023-11-11,Deposit,1376.65
6881059,15808662,2023-03-14,Deposit,2950.05
2703176,15808662,2023-06-13,Fee,4610.46
7656290,15808662,2023-05-29,Withdrawal,4331.05
3536129,15808662,2023-08-10,Withdrawal,374.6
6127917,15808662,2023-05-31,Withdrawal,2720.52
6484886,15808662,2023-01-25,Deposit,3727.78
2992670,15808662,2023-08-26,LoanPayment,2739.94
9819424,15808662,2023-07-27,Withdrawal,2161.86
4373330,15808662,2023-10-17,Fee,1449.37
5442469,15808662,2023-06-28,Withdrawal,1886.4
9637994,15808662,2023-12-26,Deposit,3769.57
5687612,15690372,2023-01-19,Withdrawal,2185.73
7587089,15690372,2023-01-11,Deposit,2186.13
7566124,15690372,2023-02-04,Withdrawal,1872.53
8148331,15690372,2023-08-11,Deposit,3929.6
4209927,15690372,2023-12-28,Withdrawal,2308.95
2222152,15690372,2023-09-10,Deposit,1225.57
9181726,15690372,2023-05-21,LoanPayment,2727.57
3723543,15690372,2023-01-14,Fee,1382.33
2932642,15690372,2023-08-08,Withdrawal,2758.5
3688799,15690372,2023-06-07,Fee,3511.49
3377130,15690372,2023-06-18,LoanPayment,1573.44
8466481,15690372,2023-08-01,Fee,4111.21
9979687,15690372,2023-08-14,LoanPayment,3347.85
3704730,15781875,2023-09-13,Withdrawal,556.99
9085443,15781875,2023-05-19,LoanPayment,1283.46
9990712,15781875,2023-10-13,Deposit,719.13
1657535,15781875,2023-02-24,Fee,3931.51
8739527,15781875,2023-06-24,Withdrawal,2454.26
8216362,15781875,2023-07-29,Withdrawal,3302.72
8925797,15801473,2023-09-21,LoanPayment,3205.29
8599210,15801473,2023-04-06,LoanPayment,2523.82
2502486,15801473,2023-03-02,Deposit,2850.38
9649761,15801473,2023-06-29,LoanPayment,3297.63
9336987,15801473,2023-06-02,Deposit,1348.39
8332767,15801473,2023-08-22,LoanPayment,4138.26
8705097,15801473,2023-05-12,LoanPayment,2279.7
4140715,15801473,2023-08-15,Fee,254.68
9206300,15801473,2023-08-27,Fee,3395.06
4091748,15801473,2023-03-20,Withdrawal,4344.04
4692158,15801473,2023-12-26,Deposit,4610.31
5575275,15801473,2023-09-19,LoanPayment,1514.59
2519599,15801473,2023-04-20,LoanPayment,550.51
1556607,15801473,2023-09-04,Fee,1479.47
5370221,15801473,2023-01-31,Fee,1447.14
1872864,15801473,2023-04-08,Deposit,2548.35
2696252,15801473,2023-02-15,Withdrawal,1336.95
4983587,15704509,2023-05-06,LoanPayment,4466.02
8635993,15704509,2023-12-09,Withdrawal,823.67
7653701,15704509,2023-03-10,LoanPayment,916.16
2641248,15704509,2023-12-07,Withdrawal,4459.88
8922924,15704509,2023-02-05,Deposit,4043.46
2823620,15704509,2023-11-27,LoanPayment,4256.42
1451935,15704509,2023-09-17,Fee,1951.07
9725888,15704509,2023-12-28,Fee,2766.93
1946963,15704509,2023-07-10,Fee,3003.71
2119800,15704509,2023-09-14,LoanPayment,2167.9
9002887,15694666,2023-06-30,Fee,1766.4
6672024,15694666,2023-06-15,Deposit,2347.83
5006219,15694666,2023-04-25,Withdrawal,840.95
4599527,15694666,2023-09-14,Deposit,964.53
6623524,15694666,2023-08-10,LoanPayment,3471.32
2347674,15694666,2023-08-10,Withdrawal,4043.58
6478381,15694666,2023-02-27,LoanPayment,4638.38
7059536,15694666,2023-04-13,LoanPayment,541.89
6497094,15731166,2023-01-11,Withdrawal,3387.27
4618519,15731166,2023-10-18,Withdrawal,2168.98
4303270,15731166,2023-01-05,LoanPayment,1914.62
1790083,15731166,2023-07-28,Withdrawal,630.87
5603641,15731166,2023-01-24,Withdrawal,4979.53
3017955,15731166,2023-03-01,Deposit,2255.12
3026494,15731166,2023-01-24,LoanPayment,711.62
3042771,15731166,2023-10-18,LoanPayment,1854.8
2864621,15731166,2023-05-08,Fee,1130.51
1933531,15731166,2023-08-09,Fee,1872.45
5856755,15731166,2023-08-18,LoanPayment,2057.39
2565604,15728523,2023-04-20,Deposit,4982.7
6583077,15728523,2023-04-19,Deposit,2564.1
5283096,15728523,2023-10-08,LoanPayment,3754.91
7177250,15728523,2023-11-20,Deposit,3947.68
7761642,15728523,2023-04-11,LoanPayment,3972.5
5068024,15728523,2023-01-02,Deposit,558.51
6201481,15728523,2023-05-29,Fee,601.78
6696833,15728523,2023-09-07,Fee,3389.63
3601290,15728523,2023-03-11,Withdrawal,3483.9
5566865,15788442,2023-10-23,Deposit,4138.5
1766573,15788442,2023-12-01,LoanPayment,370.67
3033011,15788442,2023-03-17,Fee,4052.48
4396924,15788442,2023-04-08,Fee,3609.14
4906975,15788442,2023-03-19,LoanPayment,3562.33
3729461,15788442,2023-02-18,Deposit,3046.18
4536434,15788442,2023-12-03,Deposit,108.91
7528793,15788442,2023-07-17,Fee,361.15
3389355,15788442,2023-05-25,Fee,2320.03
3118197,15788442,2023-03-06,Fee,4890.32
4862471,15689781,2023-12-01,Fee,2058.62
3516708,15689781,2023-06-18,Withdrawal,3870.28
9665460,15689781,2023-05-16,Deposit,2950.43
3091708,15689781,2023-04-12,Fee,2880.07
5908751,15689781,2023-09-09,Fee,1363.79
8563732,15689781,2023-07-17,Fee,3122.23
5661375,15689781,2023-04-25,Fee,2757.12
3058825,15689781,2023-01-25,Fee,3494.99
6585048,15689781,2023-10-07,Withdrawal,4236.64
8534459,15689781,2023-06-07,LoanPayment,2649.33
7103824,15689781,2023-01-01,Deposit,1818.6
3380929,15689781,2023-12-26,Withdrawal,2631.6
8703102,15689781,2023-04-25,Withdrawal,3140.15
6252198,15689781,2023-11-20,Deposit,1469.87
3629311,15764226,2023-05-12,Withdrawal,2731.57
6604725,15764226,2023-10-15,Deposit,3849.91
5536413,15764226,2023-04-16,Deposit,1693.51
4647691,15764226,2023-07-25,Deposit,1035.28
3121598,15764226,2023-12-03,Fee,2664.37
1198258,15764226,2023-11-27,Withdrawal,3413.75
4185906,15809837,2023-08-02,Withdrawal,2761.72
9359309,15809837,2023-08-03,Withdrawal,3863.78
2770002,15809837,2023-12-08,Fee,2139.74
6499791,15809837,2023-04-15,Withdrawal,641.92
1603482,15809837,2023-11-27,Deposit,4322.16
7696831,15809837,2023-04-15,Deposit,4600.43
8285999,15809837,2023-10-09,Withdrawal,747.34
3241595,15809837,2023-08-28,LoanPayment,3190.22
8299502,15809837,2023-07-28,Fee,2297.68
1765836,15809837,2023-12-05,Deposit,952.89
2541974,15809837,2023-03-19,Deposit,1004.71
1657922,15809837,2023-04-28,Deposit,4205.51
3140700,15809837,2023-05-12,LoanPayment,2897.04
3757579,15809837,2023-11-09,Withdrawal,262.19
8406024,15809837,2023-03-15,Withdrawal,3656.63
1440108,15809837,2023-03-23,Deposit,4169.22
6184816,15809837,2023-03-06,LoanPayment,2823.38
1952502,15809837,2023-06-23,Withdrawal,3223.36
5304539,15809837,2023-06-20,Withdrawal,532.91
4776846,15805212,2023-05-22,Deposit,2170.51
6668430,15805212,2023-06-05,Withdrawal,3891.39
3162818,15805212,2023-05-03,Fee,3504.97
5850396,15805212,2023-04-25,Deposit,4449.26
2995726,15805212,2023-05-28,Fee,3974.11
3792733,15805212,2023-06-25,Fee,3528.45
9611269,15805212,2023-10-14,Deposit,1838.51
1055103,15805212,2023-02-08,Fee,787.23
9713870,15805212,2023-01-03,Fee,3440.29
7177984,15805212,2023-08-29,LoanPayment,2015.52
1074997,15805212,2023-10-12,Deposit,1590.31
6671439,15716082,2023-11-11,Deposit,1698.93
1327392,15716082,2023-12-29,Deposit,3054.13
1783980,15716082,2023-10-05,Withdrawal,1286.46
7802465,15716082,2023-04-13,Deposit,1989.96
4971231,15716082,2023-10-29,Deposit,3869.29
6347558,15716082,2023-08-03,LoanPayment,1777.75
2526783,15716082,2023-05-18,LoanPayment,193.44
4795194,15716082,2023-01-03,Withdrawal,374.42
1234401,15643056,2023-07-19,Withdrawal,1919.1
3992775,15643056,2023-08-09,LoanPayment,2891.44
2033790,15643056,2023-04-18,Fee,4651.48
9247941,15643056,2023-03-04,Fee,123.75
9655095,15643056,2023-02-12,Deposit,1285.01
5427057,15643056,2023-10-12,Withdrawal,3453.2
3705113,15643056,2023-11-23,Withdrawal,4543.31
3334525,15654859,2023-05-02,Deposit,86.47
4911488,15654859,2023-08-07,Withdrawal,1539.76
8076460,15654859,2023-11-14,Deposit,4376.45
3205082,15654859,2023-07-18,LoanPayment,2000.06
1562377,15654859,2023-10-26,Deposit,1561.23
1291260,15654859,2023-12-04,Withdrawal,1358.52
2833551,15654859,2023-09-14,LoanPayment,2099.84
4929531,15654859,2023-12-17,Withdrawal,209.25
3991589,15654859,2023-02-20,Withdrawal,4855.17
6024310,15654859,2023-07-28,Fee,3516.29
3541458,15654859,2023-04-14,Fee,1297.58
2417250,15654859,2023-09-07,LoanPayment,219.99
8272985,15654859,2023-11-20,LoanPayment,1303.18
1586522,15654859,2023-10-13,LoanPayment,1873.36
3416873,15654859,2023-12-27,LoanPayment,1371.74
1190658,15654859,2023-08-19,Withdrawal,399.02
2243835,15654859,2023-07-27,Withdrawal,2388.84
5547938,15654859,2023-11-20,Fee,4800.8
3853531,15654859,2023-08-28,LoanPayment,4089.21
8158651,15761158,2023-10-17,Withdrawal,4501.86
5978504,15761158,2023-04-04,Withdrawal,3318.56
5186808,15761158,2023-07-17,Withdrawal,2610.2
2540489,15761158,2023-01-08,Withdrawal,1548.09
5935559,15761158,2023-11-15,Withdrawal,3798.86
2833282,15761158,2023-12-07,Deposit,4672.71
5882465,15761158,2023-02-01,Deposit,4901.58
6259194,15761158,2023-10-11,LoanPayment,2540.28
8196052,15761158,2023-12-19,Fee,4899.13
7956865,15761158,2023-01-04,LoanPayment,4081.98
6402103,15761158,2023-05-31,LoanPayment,2956.36
9222454,15761158,2023-11-11,LoanPayment,1185.24
4721809,15761158,2023-01-26,LoanPayment,2843.99
2446713,15761158,2023-11-30,Deposit,4614.25
6652125,15761158,2023-08-20,Deposit,3704.61
5673041,15761158,2023-05-01,Withdrawal,920.47
1164183,15761158,2023-08-02,Fee,385.55
5448373,15761158,2023-06-12,LoanPayment,4836.95
7145742,15577515,2023-04-09,Deposit,4103.34
3070939,15577515,2023-02-12,Deposit,2765.41
6493595,15577515,2023-04-29,Fee,1711.29
4201678,15577515,2023-03-24,Withdrawal,1145.05
4729912,15577515,2023-09-16,Deposit,692.11
6406417,15577515,2023-09-21,LoanPayment,3381.78
2080149,15577515,2023-01-19,LoanPayment,4441.19
4029767,15577515,2023-10-27,Deposit,4479.44
5528451,15577515,2023-01-26,Deposit,3935.95
2774478,15577515,2023-10-15,Deposit,3018.61
3101348,15577515,2023-09-30,Fee,2552.78
5150436,15577515,2023-09-28,Withdrawal,1440.24
3558718,15577515,2023-02-09,Deposit,2496.96
8466489,15577515,2023-12-05,Fee,717.26
6408734,15577515,2023-11-16,Deposit,4523.31
5654455,15577515,2023-10-16,Fee,397.25
6243829,15577515,2023-05-30,LoanPayment,913.14
4064576,15577515,2023-10-28,Fee,307.93
3795701,15723827,2023-05-26,Withdrawal,1762.48
2884665,15723827,2023-08-25,Fee,4643.53
5084513,15723827,2023-10-19,LoanPayment,3015.26
6663569,15723827,2023-08-19,Fee,1688.4
7628663,15723827,2023-11-27,Withdrawal,2589.59
2783176,15646594,2023-11-23,LoanPayment,1716.14
4259895,15646594,2023-01-15,LoanPayment,1295.48
8201595,15646594,2023-05-10,LoanPayment,4557.66
6311410,15646594,2023-05-07,LoanPayment,2109.8
9371737,15646594,2023-05-31,Withdrawal,3021.62
9734784,15646594,2023-08-28,LoanPayment,1413.32
3954367,15646594,2023-03-09,LoanPayment,1331.05
2844531,15712877,2023-04-14,Fee,1095.28
4657337,15712877,2023-04-14,Withdrawal,1714.26
3323253,15712877,2023-06-14,Deposit,3717.29
5973606,15712877,2023-06-19,Withdrawal,4572.75
3066158,15712877,2023-11-18,Deposit,2595.6
9615669,15598802,2023-10-21,Deposit,4879.76
3221112,15598802,2023-05-02,Deposit,774.61
7845066,15598802,2023-03-01,Deposit,2357.99
2665753,15598802,2023-06-20,LoanPayment,4826.33
3451375,15598802,2023-12-05,Deposit,2467.51
9292166,15598802,2023-05-05,Fee,3347.6
5866578,15598802,2023-09-17,Withdrawal,1107.74
8104757,15699340,2023-07-07,Withdrawal,307.68
3432984,15699340,2023-10-28,Fee,2481.4
1001087,15699340,2023-08-18,Deposit,472.49
4359156,15699340,2023-09-04,Fee,1410.37
7491531,15699340,2023-07-10,Fee,3731.53
6220056,15699340,2023-07-10,Withdrawal,1032.17
5235194,15699340,2023-10-14,LoanPayment,4138.18
1305981,15699340,2023-09-04,Withdrawal,4313.48
3403035,15699340,2023-01-10,LoanPayment,789.98
5187204,15699340,2023-08-30,Fee,127.15
6011061,15699340,2023-07-16,Fee,812.07
9424804,15699340,2023-09-20,LoanPayment,2848.41
8246765,15699340,2023-07-16,Withdrawal,1121.89
1840141,15699340,2023-04-11,Deposit,4683.94
9088533,15699340,2023-01-04,Deposit,4604.64
2174137,15699340,2023-05-24,Withdrawal,1875.02
1637124,15691150,2023-10-04,Fee,3905.82
9709327,15691150,2023-05-25,Fee,3125.23
9932727,15691150,2023-06-17,LoanPayment,3123.89
8765671,15691150,2023-04-04,Withdrawal,4994.68
3195220,15691150,2023-04-08,Deposit,627.49
6720549,15691150,2023-02-09,Fee,2149.61
5656671,15691150,2023-05-20,Deposit,2349.43
7595153,15691150,2023-01-11,Withdrawal,1441.0
4501115,15691150,2023-01-08,LoanPayment,3715.61
3318694,15691150,2023-10-22,Deposit,2428.48
9223494,15691150,2023-12-08,Deposit,3281.78
4691936,15691150,2023-01-17,Withdrawal,2420.87
8529342,15691150,2023-04-29,Deposit,1968.36
6215243,15691150,2023-12-26,LoanPayment,145.72
1774812,15691150,2023-03-03,Withdrawal,2408.3
4576480,15691150,2023-05-17,Deposit,3550.78
9278339,15691150,2023-01-11,Fee,4082.05
7234722,15691150,2023-09-04,LoanPayment,4398.93
6288006,15608688,2023-02-19,Fee,1774.67
6312923,15608688,2023-11-28,Fee,1700.97
8439077,15608688,2023-11-02,LoanPayment,3558.76
2371344,15608688,2023-01-17,Deposit,660.55
7504906,15608688,2023-02-22,Deposit,477.91
6577426,15608688,2023-06-02,Withdrawal,2778.57
4016265,15608688,2023-04-17,Withdrawal,3839.44
1324411,15608688,2023-08-21,Fee,2153.43
2347003,15608688,2023-02-05,Withdrawal,2788.89
5820667,15608688,2023-08-20,Withdrawal,1153.62
4556906,15608688,2023-10-27,Withdrawal,818.43
6728508,15608688,2023-03-13,LoanPayment,192.79
6204362,15608688,2023-07-19,Fee,4434.31
6244307,15608688,2023-01-21,LoanPayment,594.82
2626388,15608688,2023-02-26,Fee,4586.49
8501145,15608688,2023-09-02,Deposit,2630.11
4373629,15608688,2023-09-22,Withdrawal,2851.57
8027404,15737998,2023-10-04,Fee,4563.34
3266413,15737998,2023-02-20,Deposit,4383.48
3728071,15737998,2023-01-29,Deposit,2439.8
9358432,15737998,2023-10-14,Fee,4750.45
5832957,15737998,2023-11-10,Fee,3365.34
3333884,15737998,2023-04-22,LoanPayment,578.35
9723663,15737998,2023-03-16,Deposit,3533.46
9252735,15737998,2023-08-13,Fee,197.5
9963013,15737998,2023-04-05,LoanPayment,549.25
2917383,15737998,2023-03-31,Withdrawal,281.64
8389627,15737998,2023-04-25,Deposit,2775.61
4725400,15737998,2023-12-27,Withdrawal,2884.26
5661798,15737998,2023-10-25,Withdrawal,2345.23
2337123,15735837,2023-10-08,Fee,2395.77
4447179,15735837,2023-01-08,LoanPayment,2014.71
4649812,15735837,2023-08-09,Withdrawal,1001.27
5478224,15735837,2023-05-11,LoanPayment,2610.77
8874301,15735837,2023-02-22,LoanPayment,3189.72
1640194,15735837,2023-12-06,Fee,1895.6
2000420,15735837,2023-07-26,Fee,1964.76
8871217,15735837,2023-03-24,Fee,4723.47
7450847,15735837,2023-03-29,Deposit,3264.07
8368770,15659100,2023-10-16,Deposit,155.78
3900607,15659100,2023-05-17,Withdrawal,4002.68
1064793,15659100,2023-06-20,Deposit,4705.46
5913536,15659100,2023-11-01,Withdrawal,4662.67
2585056,15659100,2023-03-19,Deposit,140.79
8877204,15659100,2023-11-29,Fee,3657.04
3208141,15659100,2023-05-08,Deposit,3544.44
2703509,15659100,2023-09-06,Fee,1546.17
1261765,15659100,2023-12-25,Withdrawal,1866.76
7928406,15659100,2023-02-06,Fee,2777.05
3996203,15659100,2023-09-22,Withdrawal,4937.5
7132377,15659100,2023-06-30,LoanPayment,2064.66
4782902,15659100,2023-08-19,Deposit,861.33
8236652,15659100,2023-04-13,Withdrawal,641.98
5178343,15659100,2023-01-20,Fee,470.79
6010795,15659100,2023-05-28,LoanPayment,1350.1
9810073,15659100,2023-07-14,Withdrawal,4636.3
4234800,15609070,2023-06-08,Fee,1561.14
8634856,15609070,2023-02-25,Withdrawal,1716.17
1467451,15609070,2023-09-16,Withdrawal,611.28
3596747,15609070,2023-10-19,Fee,484.26
7250118,15609070,2023-05-11,Deposit,1366.03
2424929,15609070,2023-12-25,LoanPayment,2617.18
5435728,15609070,2023-07-31,Fee,2077.6
5479506,15609070,2023-07-22,Fee,4332.28
3623006,15609070,2023-01-15,Withdrawal,3972.0
7921029,15609070,2023-10-12,Deposit,3599.65
8844897,15609070,2023-09-10,Withdrawal,3170.81
5732715,15609070,2023-06-08,Withdrawal,4837.93
7270603,15609070,2023-01-05,LoanPayment,4112.4
9989485,15609070,2023-09-14,LoanPayment,1164.84
3944135,15609070,2023-08-31,LoanPayment,222.08
2888486,15609070,2023-04-23,Withdrawal,1913.02
5281782,15609070,2023-09-01,Withdrawal,1327.92
8027934,15609070,2023-06-29,LoanPayment,3032.84
7443071,15609070,2023-03-20,LoanPayment,4413.44
7080650,15650313,2023-02-07,Deposit,2774.94
4166631,15650313,2023-08-01,LoanPayment,4674.22
8819754,15650313,2023-04-23,Fee,2019.44
1666651,15650313,2023-04-05,Withdrawal,4307.68
8537759,15650313,2023-05-24,Withdrawal,1432.88
1245819,15650313,2023-08-12,LoanPayment,4241.63
1360429,15650313,2023-06-05,Deposit,966.8
5213989,15650313,2023-08-11,Deposit,4994.06
9417553,15650313,2023-09-08,Fee,4536.05
7049992,15627699,2023-03-24,LoanPayment,364.02
5780104,15627699,2023-06-26,Deposit,3984.09
2626564,15627699,2023-11-27,LoanPayment,1299.4
9870466,15627699,2023-02-23,Fee,1688.49
3728441,15627699,2023-04-03,Fee,2215.44
6904552,15591010,2023-09-03,Fee,2871.9
2049273,15591010,2023-07-21,Deposit,4203.24
4746149,15591010,2023-05-08,LoanPayment,2192.65
3368964,15591010,2023-12-04,Withdrawal,4546.36
7505698,15591010,2023-04-22,LoanPayment,2083.51
8761450,15591010,2023-07-05,Deposit,3570.16
6736087,15798895,2023-10-06,Fee,2761.68
5583475,15798895,2023-06-06,Withdrawal,4006.88
8244013,15798895,2023-02-25,LoanPayment,900.17
7498335,15798895,2023-12-12,LoanPayment,1822.45
1622856,15798895,2023-09-22,Withdrawal,3976.16
2553094,15798895,2023-12-24,LoanPayment,4467.72
5166720,15798895,2023-07-09,Fee,3548.28
1144546,15798895,2023-07-04,Deposit,4357.88
9241808,15745375,2023-01-16,Fee,4235.39
5885019,15745375,2023-10-03,Withdrawal,4059.68
7097854,15745375,2023-09-19,Fee,4538.44
2019760,15745375,2023-07-22,Withdrawal,1813.03
8494230,15745375,2023-10-27,Withdrawal,565.13
6259501,15745375,2023-12-21,Withdrawal,2596.53
7507276,15745375,2023-07-04,Deposit,4442.08
5855101,15745375,2023-11-18,Deposit,2475.48
9740747,15745375,2023-02-07,Deposit,3595.55
