CustomerId,Product_Type,Enrollment_Date,Status
15783875,Fixed Deposit,2023-05-09,Inactive
15671800,Mutual Fund,2023-10-30,Inactive
15677288,Credit Card,2022-09-25,Active
15677288,Mutual Fund,2022-08-15,Active
15633525,Credit Card,2023-07-16,Inactive
15634606,Fixed Deposit,2023-05-21,Active
15634606,Insurance,2022-11-23,Active
15579207,Insurance,2023-04-19,Active
15579207,Credit Card,2023-02-24,Active
15619892,Loan,2022-07-10,Active
15567778,Loan,2023-09-26,Active
15567778,Fixed Deposit,2023-02-21,Inactive
15567778,Mutual Fund,2023-07-16,Active
15711750,Mutual Fund,2022-12-02,Active
15711750,Loan,2022-02-05,Active
15751084,Credit Card,2023-02-10,Active
15751084,Loan,2023-11-04,Inactive
15768945,Credit Card,2023-09-27,Active
15586931,Mutual Fund,2023-08-06,Active
15586931,Credit Card,2023-06-13,Active
15586931,Insurance,2023-11-15,Inactive
15636353,Fixed Deposit,2022-10-08,Active
15636353,Credit Card,2022-09-12,Active
15636353,Mutual Fund,2022-01-01,Active
15623858,Insurance,2023-06-18,Active
15703354,Fixed Deposit,2023-02-08,Active
15703354,Credit Card,2023-01-03,Active
15663987,Loan,2022-12-08,Inactive
15780805,Loan,2022-07-22,Active
15780805,Credit Card,2023-05-21,Active
15768566,Credit Card,2023-08-19,Inactive
15768566,Loan,2023-01-26,Active
15643229,Credit Card,2022-04-18,Active
15643229,Mutual Fund,2022-10-03,Inactive
15754940,Credit Card,2023-02-17,Inactive
15754940,Fixed Deposit,2023-02-03,Active
15676576,Fixed Deposit,2022-11-08,Active
15800068,Loan,2022-11-05,Active
15800068,Insurance,2023-12-29,Active
15648030,Fixed Deposit,2023-02-12,Active
15648030,Insurance,2023-08-10,Active
15648030,Loan,2022-04-10,Active
15668594,Insurance,2023-04-11,Inactive
15668594,Loan,2023-07-22,Inactive
15728709,Insurance,2023-06-15,Active
15728709,Loan,2022-08-08,Active
15724181,Credit Card,2022-09-17,Active
15724181,Fixed Deposit,2023-06-19,Active
15647546,Insurance,2022-01-07,Inactive
15647546,Fixed Deposit,2023-06-23,Active
15702601,Insurance,2023-11-05,Active
15702601,Fixed Deposit,2023-07-21,Active
15567725,Insurance,2023-07-02,Active
15567725,Credit Card,2023-06-29,Active
15674179,Fixed Deposit,2023-11-22,Active
15674179,Mutual Fund,2022-11-10,Active
15674179,Insurance,2022-01-05,Active
15686957,Insurance,2022-05-05,Active
15686957,Credit Card,2023-01-29,Active
15686957,Fixed Deposit,2023-03-15,Inactive
15607690,Credit Card,2023-03-29,Active
15607690,Loan,2022-07-04,Inactive
15806546,Fixed Deposit,2022-06-01,Active
15806546,Loan,2023-01-12,Active
15632850,Mutual Fund,2022-07-29,Active
15709016,Mutual Fund,2023-04-15,Active
15709016,Credit Card,2022-10-13,Active
15638068,Insurance,2023-10-31,Active
15638068,Fixed Deposit,2022-01-05,Active
15749345,Mutual Fund,2022-11-08,Active
15791321,Loan,2022-11-13,Active
15791321,Credit Card,2023-10-07,Active
15791321,Mutual Fund,2022-02-09,Inactive
15699095,Insurance,2022-08-09,Active
15699095,Loan,2022-01-05,Active
15638329,Credit Card,2023-03-18,Active
15638329,Loan,2022-08-07,Active
15575445,Credit Card,2022-10-25,Active
15752622,Loan,2022-03-20,Inactive
15752622,Mutual Fund,2022-02-27,Active
15752622,Credit Card,2023-07-20,Active
15774507,Insurance,2023-09-13,Inactive
15774507,Fixed Deposit,2023-08-02,Inactive
15570857,Fixed Deposit,2023-07-07,Active
15570857,Mutual Fund,2022-06-26,Inactive
15570857,Loan,2022-01-25,Active
15599386,Mutual Fund,2023-02-19,Active
15744913,Mutual Fund,2022-09-08,Active
15744913,Loan,2022-07-05,Inactive
15647292,Mutual Fund,2023-08-09,Active
15647292,Loan,2023-09-26,Active
15647292,Insurance,2023-09-17,Active
15728838,Insurance,2022-01-13,Active
15728838,Fixed Deposit,2022-10-12,Active
15728838,Credit Card,2022-04-30,Active
15584704,Credit Card,2022-06-23,Active
15584704,Insurance,2023-10-14,Active
15749068,Loan,2023-11-29,Active
15749068,Insurance,2022-07-14,Active
15622985,Fixed Deposit,2022-11-18,Inactive
15622985,Loan,2023-10-01,Active
15622985,Mutual Fund,2022-07-31,Active
15587676,Loan,2023-10-27,Active
15779496,Fixed Deposit,2022-09-01,Active
15779496,Loan,2023-02-08,Active
15779496,Insurance,2023-06-27,Active
15733460,Mutual Fund,2023-07-14,Active
15733460,Loan,2023-07-02,Active
15733460,Credit Card,2023-05-25,Active
15711457,Fixed Deposit,2022-01-22,Active
15795290,Insurance,2023-10-30,Active
15795290,Fixed Deposit,2022-04-22,Active
15611223,Loan,2023-01-04,Inactive
15794159,Fixed Deposit,2023-02-15,Active
15794159,Insurance,2023-12-11,Active
15794159,Credit Card,2022-06-24,Active
15780677,Fixed Deposit,2022-11-01,Active
15690175,Credit Card,2022-03-10,Inactive
15690175,Mutual Fund,2022-02-05,Active
15722599,Fixed Deposit,2023-02-06,Active
15569976,Credit Card,2023-07-12,Active
15569976,Mutual Fund,2022-12-21,Active
15707011,Loan,2022-06-18,Active
15702277,Mutual Fund,2022-10-20,Active
15702277,Fixed Deposit,2023-03-13,Active
15702277,Credit Card,2022-04-25,Inactive
15801915,Fixed Deposit,2023-02-20,Inactive
15801915,Mutual Fund,2022-08-04,Active
15580213,Fixed Deposit,2022-03-06,Active
15580213,Insurance,2023-01-08,Active
15580213,Mutual Fund,2023-03-11,Active
15637947,Credit Card,2023-07-28,Inactive
15637947,Fixed Deposit,2023-12-12,Active
15637947,Insurance,2022-05-08,Active
15715888,Credit Card,2023-06-14,Active
15715888,Mutual Fund,2022-11-04,Active
15715888,Loan,2023-06-07,Active
15732967,Credit Card,2022-08-12,Inactive
15732967,Fixed Deposit,2022-07-28,Active
15737047,Loan,2023-11-17,Inactive
15737047,Fixed Deposit,2022-04-14,Inactive
15737047,Insurance,2022-03-13,Active
15694039,Mutual Fund,2022-02-03,Active
15694039,Loan,2022-12-09,Active
15649457,Mutual Fund,2022-09-26,Inactive
15649457,Insurance,2022-05-05,Active
15742809,Insurance,2022-04-06,Active
15637829,Insurance,2023-04-25,Inactive
15637829,Mutual Fund,2023-06-10,Inactive
15633194,Mutual Fund,2022-09-10,Active
15633194,Insurance,2022-03-13,Inactive
15633194,Credit Card,2022-05-04,Active
15611635,Loan,2022-06-28,Active
15611635,Insurance,2023-05-11,Active
15638774,Insurance,2023-03-28,Active
15638774,Credit Card,2023-07-25,Active
15722037,Insurance,2022-03-11,Active
15722037,Mutual Fund,2022-09-23,Active
15722037,Fixed Deposit,2023-10-16,Active
15672930,Mutual Fund,2023-03-20,Active
15672930,Fixed Deposit,2023-09-17,Active
15668774,Mutual Fund,2022-10-20,Active
15780966,Loan,2022-11-08,Inactive
15780966,Mutual Fund,2023-11-26,Active
15780966,Insurance,2023-02-03,Active
15659694,Mutual Fund,2022-03-22,Active
15659694,Fixed Deposit,2023-06-05,Active
15659694,Insurance,2022-08-30,Active
15624424,Credit Card,2022-04-07,Active
15708713,Loan,2023-06-30,Active
15708713,Credit Card,2022-08-26,Inactive
15708713,Fixed Deposit,2022-11-19,Active
15755405,Loan,2023-01-19,Active
15755405,Credit Card,2023-11-09,Active
15647570,Insurance,2023-01-27,Active
15647570,Fixed Deposit,2022-03-29,Active
15647570,Mutual Fund,2022-10-04,Active
15684348,Credit Card,2022-08-21,Active
15684348,Loan,2022-07-01,Active
15684348,Fixed Deposit,2022-12-19,Active
15702541,Insurance,2023-03-10,Active
15702541,Credit Card,2022-09-17,Active
15646942,Fixed Deposit,2023-08-26,Active
15646942,Loan,2022-06-04,Active
15646942,Insurance,2022-10-26,Active
15748920,Credit Card,2022-08-13,Active
15748920,Fixed Deposit,2022-05-22,Active
15694581,Credit Card,2023-06-19,Inactive
15694581,Loan,2022-04-28,Active
15643215,Fixed Deposit,2023-12-17,Active
15649060,Insurance,2023-02-02,Active
15649060,Mutual Fund,2023-06-26,Inactive
15649060,Credit Card,2022-02-22,Active
15774258,Mutual Fund,2022-11-28,Active
15774258,Insurance,2022-12-26,Active
15774258,Loan,2023-06-26,Active
15731553,Insurance,2022-09-08,Inactive
15617029,Loan,2023-08-04,Active
15617029,Insurance,2023-04-22,Active
15780716,Loan,2022-06-05,Active
15577018,Mutual Fund,2022-11-21,Active
15809515,Mutual Fund,2022-04-17,Active
15789924,Mutual Fund,2023-12-29,Active
15789924,Insurance,2022-10-06,Active
15725076,Credit Card,2023-03-12,Active
15672481,Insurance,2022-05-11,Active
15574115,Mutual Fund,2022-10-02,Active
15661830,Mutual Fund,2023-06-21,Active
15665879,Loan,2023-09-04,Active
15673820,Mutual Fund,2023-05-06,Active
15747772,Insurance,2022-03-03,Active
15747772,Fixed Deposit,2022-05-29,Active
15747772,Mutual Fund,2022-01-04,Inactive
15666197,Insurance,2022-04-27,Active
15666197,Loan,2022-02-06,Active
15666197,Credit Card,2023-07-14,Active
15773639,Insurance,2022-10-17,Active
15773639,Credit Card,2023-01-18,Active
15581893,Insurance,2022-01-12,Active
15581893,Credit Card,2022-10-11,Active
15581893,Loan,2023-03-10,Inactive
15672447,Credit Card,2023-08-04,Active
15672447,Loan,2023-02-14,Active
15672447,Insurance,2022-03-31,Inactive
15777830,Loan,2022-05-05,Active
15777830,Fixed Deposit,2022-02-17,Active
15777830,Mutual Fund,2023-08-08,Active
15713890,Fixed Deposit,2023-05-14,Active
15713890,Mutual Fund,2022-07-11,Active
15713890,Insurance,2023-07-09,Active
15577598,Loan,2023-08-22,Active
15577598,Fixed Deposit,2023-11-11,Active
15786042,Credit Card,2023-03-30,Active
15786042,Insurance,2022-01-22,Active
15786042,Fixed Deposit,2022-01-24,Inactive
15753462,Mutual Fund,2022-05-17,Inactive
15753462,Loan,2022-03-03,Inactive
15753462,Insurance,2022-07-14,Inactive
15759690,Credit Card,2023-06-14,Active
15801414,Mutual Fund,2023-09-23,Active
15656141,Mutual Fund,2023-02-17,Active
15656141,Insurance,2022-04-03,Active
15656141,Loan,2023-06-30,Active
15608701,Loan,2022-08-17,Active
15582892,Credit Card,2023-02-02,Active
15582892,Fixed Deposit,2023-05-27,Active
15582892,Insurance,2022-02-16,Active
15632967,Credit Card,2022-08-11,Active
15587573,Fixed Deposit,2023-12-28,Active
15587573,Insurance,2023-03-27,Inactive
15654891,Loan,2022-11-02,Active
15654891,Insurance,2022-11-29,Active
15611365,Mutual Fund,2023-03-02,Active
15611365,Credit Card,2022-12-08,Inactive
15749103,Fixed Deposit,2023-09-03,Active
15749103,Insurance,2022-05-04,Active
15810203,Credit Card,2022-08-31,Active
15810203,Insurance,2022-01-13,Active
15813660,Insurance,2022-10-14,Active
15605673,Insurance,2023-01-03,Active
15669282,Loan,2022-11-24,Active
15792726,Mutual Fund,2022-04-29,Active
15792726,Fixed Deposit,2022-12-15,Active
15593241,Mutual Fund,2022-07-22,Inactive
15593241,Fixed Deposit,2022-12-24,Active
15683053,Mutual Fund,2022-02-23,Active
15683053,Insurance,2023-05-26,Inactive
15683053,Credit Card,2023-04-22,Active
15632736,Fixed Deposit,2023-09-18,Active
15731865,Credit Card,2023-05-04,Active
15731865,Mutual Fund,2022-07-15,Active
15731865,Loan,2022-06-26,Active
15760450,Fixed Deposit,2022-10-27,Active
15787204,Credit Card,2023-11-15,Active
15787204,Insurance,2022-01-11,Inactive
15787204,Mutual Fund,2023-09-24,Inactive
15650454,Loan,2022-03-11,Active
15650454,Insurance,2023-12-31,Active
15650454,Credit Card,2022-06-13,Active
15573730,Loan,2022-12-13,Active
15573730,Fixed Deposit,2023-11-16,Active
15573730,Credit Card,2023-10-18,Active
15705050,Credit Card,2023-01-20,Active
15791342,Credit Card,2023-12-15,Active
15791342,Fixed Deposit,2022-11-12,Active
15791342,Mutual Fund,2023-02-19,Inactive
15684316,Mutual Fund,2022-04-08,Active
15684316,Fixed Deposit,2022-08-02,Active
15684316,Credit Card,2023-04-04,Inactive
15700540,Fixed Deposit,2023-06-05,Active
15770631,Loan,2022-07-18,Active
15770631,Credit Card,2023-12-23,Active
15790594,Fixed Deposit,2022-07-03,Active
15790594,Insurance,2022-07-23,Active
15790594,Loan,2023-10-30,Active
15604020,Credit Card,2023-08-04,Active
15604020,Mutual Fund,2022-01-13,Active
15604020,Insurance,2023-08-01,Active
15637599,Insurance,2023-11-12,Active
15637599,Fixed Deposit,2023-11-12,Active
15637599,Mutual Fund,2022-01-26,Active
15736578,Fixed Deposit,2022-05-21,Active
15736578,Mutual Fund,2022-05-24,Active
15736578,Loan,2022-05-06,Active
15666332,Fixed Deposit,2022-11-08,Active
15666332,Insurance,2023-12-23,Active
15727291,Insurance,2023-01-30,Active
15727291,Mutual Fund,2022-11-15,Active
15727291,Fixed Deposit,2023-10-19,Inactive
15785920,Insurance,2022-08-08,Active
15785920,Loan,2022-02-11,Active
15658987,Mutual Fund,2022-08-28,Inactive
15658987,Fixed Deposit,2023-11-14,Inactive
15658987,Insurance,2023-11-18,Inactive
15687719,Credit Card,2022-04-22,Inactive
15799641,Fixed Deposit,2023-05-28,Active
15799641,Loan,2023-09-12,Active
15758702,Credit Card,2022-07-05,Active
15758702,Fixed Deposit,2022-02-18,Active
15758702,Loan,2022-11-11,Active
15689526,Fixed Deposit,2022-02-11,Inactive
15689526,Loan,2022-04-29,Active
15689526,Mutual Fund,2023-03-10,Active
15586848,Loan,2023-11-29,Active
15586848,Mutual Fund,2023-07-04,Active
15707637,Insurance,2023-12-03,Inactive
15707637,Mutual Fund,2023-10-21,Inactive
15719426,Mutual Fund,2022-12-31,Inactive
15719426,Insurance,2023-08-17,Active
15719426,Loan,2023-05-23,Inactive
15639265,Loan,2022-04-18,Active
15639265,Mutual Fund,2022-07-24,Active
15639265,Insurance,2022-11-22,Active
15576124,Mutual Fund,2023-03-25,Active
15576124,Fixed Deposit,2022-05-04,Active
15757829,Credit Card,2023-07-11,Active
15757829,Mutual Fund,2022-01-20,Inactive
15757829,Insurance,2023-10-01,Active
15633227,Credit Card,2022-01-01,Active
15753092,Fixed Deposit,2023-09-13,Active
15753092,Loan,2023-11-18,Active
15753092,Credit Card,2023-02-06,Inactive
15782939,Loan,2022-11-20,Active
15782939,Insurance,2023-10-30,Active
15746338,Loan,2023-10-28,Active
15590676,Credit Card,2022-06-22,Active
15590676,Loan,2023-07-16,Active
15590676,Fixed Deposit,2023-03-20,Inactive
15599329,Credit Card,2022-06-27,Active
15599329,Mutual Fund,2023-12-20,Inactive
15783097,Fixed Deposit,2022-10-07,Active
15597885,Loan,2023-11-08,Active
15597467,Fixed Deposit,2023-08-24,Active
15597467,Insurance,2023-04-01,Active
15597467,Credit Card,2023-03-17,Inactive
15724764,Mutual Fund,2022-06-24,Inactive
15778418,Loan,2022-02-20,Active
15778418,Mutual Fund,2022-02-10,Inactive
15684769,Loan,2022-08-02,Active
15756167,Insurance,2023-07-26,Inactive
15756167,Mutual Fund,2022-02-09,Active
15632439,Loan,2023-10-20,Active
15632439,Insurance,2023-03-27,Active
15632439,Credit Card,2023-07-03,Active
15755138,Loan,2023-01-05,Inactive
15755138,Fixed Deposit,2023-05-25,Active
15755138,Mutual Fund,2023-12-27,Active
15659092,Credit Card,2022-01-03,Active
15659092,Mutual Fund,2022-01-18,Active
15659092,Loan,2023-07-11,Active
15742116,Fixed Deposit,2023-02-01,Active
15801994,Credit Card,2022-06-23,Active
15801994,Mutual Fund,2022-07-19,Active
15647572,Credit Card,2022-01-17,Active
15647572,Mutual Fund,2023-02-16,Active
15647572,Fixed Deposit,2022-04-29,Active
15644551,Fixed Deposit,2022-04-02,Active
15709135,Insurance,2023-11-12,Active
15684469,Fixed Deposit,2023-09-29,Active
15627637,Insurance,2022-11-21,Inactive
15667093,Fixed Deposit,2023-11-30,Inactive
15690589,Credit Card,2022-01-18,Active
15690589,Loan,2022-07-28,Active
15690589,Fixed Deposit,2023-03-29,Active
15595350,Insurance,2022-01-14,Active
15595350,Credit Card,2023-09-23,Active
15595350,Fixed Deposit,2022-11-09,Active
15777586,Insurance,2023-02-26,Active
15804064,Loan,2022-12-15,Active
15717770,Credit Card,2022-10-20,Inactive
15717770,Fixed Deposit,2023-04-05,Active
15717770,Insurance,2023-03-06,Active
15754443,Insurance,2023-03-11,Active
15776939,Loan,2023-01-25,Inactive
15776939,Mutual Fund,2023-06-28,Active
15776939,Fixed Deposit,2022-07-16,Active
15713517,Insurance,2023-04-14,Inactive
15683522,Mutual Fund,2022-11-18,Active
15683522,Fixed Deposit,2022-05-24,Inactive
15673995,Insurance,2023-11-20,Active
15771054,Mutual Fund,2023-11-05,Active
15771054,Fixed Deposit,2022-03-12,Active
15771054,Loan,2022-05-11,Active
15578788,Loan,2023-10-12,Active
15737408,Credit Card,2022-01-06,Inactive
15750837,Credit Card,2022-09-20,Active
15750837,Loan,2023-05-16,Active
15576022,Loan,2022-01-23,Active
15576022,Credit Card,2023-02-25,Active
15576022,Mutual Fund,2023-09-29,Active
15635502,Loan,2022-10-11,Active
15635502,Insurance,2022-12-21,Inactive
15627298,Fixed Deposit,2022-09-01,Active
15811415,Mutual Fund,2022-12-07,Active
15811415,Loan,2022-09-08,Inactive
15645059,Fixed Deposit,2023-12-22,Inactive
15645059,Mutual Fund,2023-02-20,Inactive
15645059,Credit Card,2022-03-21,Active
15689671,Credit Card,2023-09-08,Active
15689671,Mutual Fund,2023-09-04,Active
15689671,Insurance,2022-02-17,Active
15718667,Loan,2022-05-13,Active
15803202,Credit Card,2023-06-04,Active
15803202,Loan,2023-05-09,Active
15593683,Loan,2023-01-10,Inactive
15703394,Insurance,2022-10-15,Inactive
15703394,Credit Card,2023-06-30,Active
15570289,Fixed Deposit,2022-02-07,Active
15567437,Insurance,2023-08-19,Active
15567437,Fixed Deposit,2023-12-12,Active
15567437,Mutual Fund,2022-01-07,Inactive
15711687,Mutual Fund,2022-10-21,Active
15711687,Fixed Deposit,2022-06-27,Inactive
15711687,Insurance,2022-07-11,Active
15656592,Fixed Deposit,2023-08-08,Active
15634373,Credit Card,2022-10-14,Active
15634373,Loan,2022-10-08,Active
15634373,Fixed Deposit,2022-03-07,Active
15769125,Credit Card,2022-03-21,Inactive
15769125,Loan,2022-08-09,Active
15769125,Mutual Fund,2023-03-14,Active
15711386,Credit Card,2022-11-15,Active
15711386,Loan,2022-06-05,Active
15714241,Mutual Fund,2023-08-10,Active
15642530,Loan,2023-07-22,Inactive
15642530,Credit Card,2023-11-27,Inactive
15713599,Mutual Fund,2022-03-27,Active
15713599,Loan,2022-05-14,Active
15713599,Insurance,2022-12-06,Active
15744770,Insurance,2022-09-09,Active
15744770,Fixed Deposit,2023-06-12,Active
15780498,Insurance,2023-11-06,Active
15780498,Loan,2022-03-31,Active
15780498,Credit Card,2022-05-25,Active
15624397,Fixed Deposit,2023-04-12,Inactive
15624397,Credit Card,2022-03-12,Active
15624397,Loan,2022-05-28,Active
15615219,Loan,2022-12-22,Active
15615219,Insurance,2022-05-12,Active
15570908,Mutual Fund,2023-04-06,Active
15762855,Credit Card,2022-02-14,Active
15762855,Loan,2023-04-20,Active
15661827,Fixed Deposit,2023-03-05,Active
15661827,Mutual Fund,2023-02-09,Active
15746035,Insurance,2023-09-29,Active
15746035,Loan,2022-01-08,Active
15746035,Credit Card,2022-06-24,Inactive
15691906,Mutual Fund,2023-10-13,Active
15691906,Fixed Deposit,2022-02-12,Active
15691906,Credit Card,2023-02-07,Inactive
15793424,Mutual Fund,2023-07-02,Active
15793424,Loan,2023-10-25,Active
15577905,Fixed Deposit,2022-01-24,Active
15667216,Insurance,2022-01-04,Active
15673971,Loan,2023-01-07,Active
15673971,Fixed Deposit,2022-01-10,Active
15701238,Fixed Deposit,2022-08-09,Active
15701238,Insurance,2023-06-04,Active
15644849,Insurance,2022-01-07,Active
15644849,Mutual Fund,2022-12-23,Active
15644849,Loan,2022-11-03,Active
15635531,Fixed Deposit,2023-09-30,Active
15635531,Loan,2022-01-24,Inactive
15632263,Insurance,2022-01-27,Active
15720110,Fixed Deposit,2022-02-08,Active
15720110,Insurance,2023-09-21,Active
15619045,Loan,2023-10-22,Active
15697510,Credit Card,2023-04-12,Active
15697510,Loan,2023-04-07,Active
15784923,Credit Card,2023-12-10,Inactive
15784923,Fixed Deposit,2023-10-19,Active
15567383,Fixed Deposit,2023-05-30,Active
15567383,Loan,2023-02-26,Active
15732621,Fixed Deposit,2023-12-16,Active
15732621,Credit Card,2022-11-03,Inactive
15757981,Credit Card,2023-09-24,Active
15727819,Credit Card,2022-08-05,Inactive
15727819,Insurance,2023-04-30,Active
15727819,Fixed Deposit,2023-05-25,Inactive
15738088,Credit Card,2022-05-08,Active
15738088,Fixed Deposit,2023-06-05,Active
15765173,Fixed Deposit,2022-03-25,Active
15765173,Mutual Fund,2023-12-25,Active
15765173,Credit Card,2023-12-17,Active
15665159,Insurance,2023-08-25,Inactive
15618203,Credit Card,2022-04-14,Inactive
15618203,Insurance,2022-06-11,Active
15791452,Loan,2023-10-29,Active
15791452,Mutual Fund,2023-12-11,Active
15791452,Insurance,2022-06-20,Active
15638159,Loan,2022-12-31,Active
15638159,Credit Card,2022-05-24,Active
15585466,Loan,2022-09-27,Active
15585466,Fixed Deposit,2022-12-20,Active
15585466,Insurance,2023-05-20,Active
15677310,Loan,2022-12-14,Active
15677310,Fixed Deposit,2022-04-27,Active
15646262,Mutual Fund,2022-11-10,Active
15646262,Insurance,2023-03-27,Inactive
15646262,Credit Card,2023-07-07,Active
15656901,Insurance,2023-04-29,Active
15656901,Fixed Deposit,2023-08-05,Active
15621093,Mutual Fund,2022-11-27,Active
15592123,Insurance,2022-07-28,Active
15592123,Credit Card,2022-11-14,Active
15592123,Mutual Fund,2022-12-28,Active
15589200,Credit Card,2022-04-03,Inactive
15589200,Fixed Deposit,2023-01-01,Inactive
15589200,Insurance,2023-07-12,Active
15602934,Loan,2023-02-08,Active
15812720,Loan,2022-10-21,Inactive
15812720,Credit Card,2022-03-29,Active
15695383,Loan,2022-11-06,Active
15723064,Insurance,2022-11-12,Active
15723064,Mutual Fund,2022-11-19,Active
15761606,Fixed Deposit,2022-11-22,Active
15650322,Loan,2023-06-28,Inactive
15650322,Credit Card,2022-08-28,Active
15669782,Insurance,2023-10-10,Active
15751628,Credit Card,2022-07-11,Active
15751628,Loan,2023-05-31,Active
15751628,Mutual Fund,2022-07-12,Active
15809057,Mutual Fund,2023-01-01,Active
15809057,Insurance,2022-05-22,Active
15617052,Mutual Fund,2022-05-01,Inactive
15617052,Loan,2023-07-30,Active
15617052,Credit Card,2022-07-07,Active
15590810,Fixed Deposit,2023-09-25,Inactive
15590810,Credit Card,2022-03-02,Active
15590810,Loan,2023-10-25,Active
15801293,Credit Card,2022-04-01,Active
15801293,Insurance,2022-09-03,Active
15770968,Insurance,2023-01-26,Active
15572356,Fixed Deposit,2022-04-17,Active
15603247,Mutual Fund,2022-04-06,Active
15603247,Insurance,2022-10-17,Active
15619116,Fixed Deposit,2023-08-31,Active
15691792,Loan,2022-07-24,Inactive
15783276,Loan,2023-08-23,Active
15783276,Fixed Deposit,2023-08-06,Active
15783276,Insurance,2022-12-10,Active
15766137,Mutual Fund,2022-02-21,Active
15574554,Insurance,2023-08-15,Inactive
15574554,Mutual Fund,2023-11-05,Inactive
15578671,Fixed Deposit,2023-10-04,Inactive
15578671,Loan,2023-06-17,Active
15716608,Fixed Deposit,2023-10-26,Inactive
15716608,Insurance,2022-07-18,Active
15716608,Credit Card,2022-06-16,Active
15690670,Mutual Fund,2023-07-19,Active
15690670,Fixed Deposit,2023-07-05,Active
15690670,Credit Card,2022-08-30,Inactive
15630466,Fixed Deposit,2022-12-13,Active
15630349,Fixed Deposit,2023-06-09,Active
15630349,Insurance,2023-07-23,Active
15803801,Loan,2022-09-19,Active
15803801,Credit Card,2023-10-07,Active
15803801,Insurance,2023-05-18,Active
15647890,Insurance,2023-06-18,Active
15647890,Credit Card,2023-04-26,Inactive
15606115,Insurance,2022-10-23,Active
15714642,Loan,2022-02-16,Active
15714642,Insurance,2022-05-09,Active
15741181,Mutual Fund,2022-03-16,Active
15741181,Insurance,2022-12-17,Active
15773973,Loan,2022-05-20,Inactive
15773973,Insurance,2023-04-03,Active
15773973,Mutual Fund,2023-11-06,Active
15758546,Insurance,2022-10-03,Active
15758546,Mutual Fund,2022-12-17,Active
15598940,Mutual Fund,2023-03-14,Inactive
15669783,Credit Card,2023-05-16,Active
15669783,Mutual Fund,2022-08-17,Inactive
15624993,Credit Card,2022-06-17,Active
15760568,Insurance,2022-02-14,Active
15699047,Credit Card,2022-02-20,Active
15699047,Fixed Deposit,2023-09-06,Active
15616168,Loan,2022-07-27,Active
15773146,Mutual Fund,2023-07-02,Active
15770375,Credit Card,2022-05-22,Active
15770375,Insurance,2023-11-20,Active
15589725,Credit Card,2023-04-07,Inactive
15710034,Credit Card,2022-11-08,Inactive
15800806,Fixed Deposit,2022-10-13,Inactive
15800806,Credit Card,2023-12-22,Inactive
15800806,Insurance,2022-11-11,Active
15570485,Mutual Fund,2022-10-29,Inactive
15575391,Fixed Deposit,2022-01-20,Active
15790750,Fixed Deposit,2023-06-12,Inactive
15714832,Mutual Fund,2023-11-12,Active
15714832,Credit Card,2023-06-10,Active
15714832,Loan,2022-07-11,Active
15619953,Insurance,2022-05-06,Active
15619953,Loan,2023-09-02,Inactive
15619953,Mutual Fund,2023-01-25,Active
15673929,Insurance,2023-03-12,Active
15673929,Fixed Deposit,2022-12-12,Inactive
15578835,Loan,2022-05-09,Active
15752388,Mutual Fund,2023-04-12,Active
15752388,Fixed Deposit,2023-05-23,Active
15797081,Insurance,2022-07-10,Active
15797081,Fixed Deposit,2022-04-22,Active
15797081,Mutual Fund,2023-11-12,Active
15570194,Credit Card,2023-03-28,Inactive
15570194,Mutual Fund,2022-01-12,Active
15570194,Insurance,2023-07-17,Active
15580149,Mutual Fund,2023-04-08,Active
15777708,Fixed Deposit,2023-11-19,Active
15777708,Insurance,2023-09-09,Inactive
15769955,Insurance,2023-01-25,Inactive
15769955,Fixed Deposit,2023-07-31,Inactive
15769955,Credit Card,2023-04-15,Active
15810444,Credit Card,2023-01-01,Active
15810444,Fixed Deposit,2023-07-19,Active
15645593,Credit Card,2022-09-12,Active
15645593,Mutual Fund,2022-03-08,Active
15645593,Loan,2022-03-05,Active
15765345,Insurance,2023-08-07,Inactive
15765345,Fixed Deposit,2023-10-13,Active
15765345,Mutual Fund,2023-09-20,Active
15760873,Mutual Fund,2023-03-31,Active
15794178,Loan,2023-05-22,Active
15794178,Credit Card,2023-05-10,Active
15589361,Loan,2023-01-06,Inactive
15589361,Fixed Deposit,2023-12-23,Active
15589361,Credit Card,2023-02-09,Active
15662483,Fixed Deposit,2022-01-09,Active
15809736,Fixed Deposit,2022-09-14,Active
15809736,Mutual Fund,2022-03-22,Inactive
15809736,Loan,2022-01-22,Active
15731148,Mutual Fund,2022-12-13,Active
15774328,Credit Card,2022-06-09,Active
15774328,Mutual Fund,2023-11-19,Active
15774328,Fixed Deposit,2023-07-21,Active
15646969,Insurance,2022-10-21,Inactive
15718769,Mutual Fund,2022-01-08,Inactive
15718769,Credit Card,2023-06-29,Active
15718769,Insurance,2022-04-26,Inactive
15610226,Credit Card,2022-03-01,Active
15610226,Mutual Fund,2022-03-25,Inactive
15610226,Loan,2022-09-18,Active
15616270,Credit Card,2022-09-17,Active
15616270,Mutual Fund,2023-12-08,Active
15616270,Fixed Deposit,2022-03-21,Inactive
15790717,Credit Card,2022-01-05,Active
15790717,Loan,2023-09-27,Active
15790717,Mutual Fund,2022-04-13,Active
15635703,Insurance,2023-11-18,Active
15635703,Loan,2023-01-05,Active
15635703,Credit Card,2022-12-21,Active
15616365,Loan,2022-12-01,Active
15630244,Loan,2022-01-22,Active
